Index,Progress,Age,HouseoldIncome,Gender_2,Gender,Ethnicity,Ethnicity_selfDefined,Religious_Affilation,Highest_Qualification,SocialMedia_Use,Extremism_ScorePCA,Extermism_scoreScaled,Strain_Resilience_score,Strain_Score,Resilience_score,Confidence_inSelf,Political_Engagment,Political_LeaningRight_Left,Racism_scale
174,100,NA,12,0,0,3,British,2,4,-1.105073839,0.314971584,0.365751417,-0.135267309,1.170543529,-1.078945823,0.703718197,-0.682311858,0.09847074,0.262153509
175,100,63,4,0,0,3,NA,0,3,NA,0.575972675,0,-0.204570266,0.840724526,-1.338271634,1.279772008,-0.073030321,NA,-0.53273338
176,100,73,1,1,1,3,British,2,3,NA,0.575972675,0,-0.689690962,-0.066277731,-0.992503886,1.135758555,-0.682311858,NA,0.659596953
177,100,NA,1,1,1,3,British,0,1,-0.688714075,0.575972675,0,-2.006447138,-1.468008492,-1.16538776,0.127664385,-0.682311858,NA,-1.725063713
178,100,73,7,0,0,3,British,0,3,-0.450794209,0.575972675,0,0.69636817,-0.231187232,1.427870347,-0.016349068,1.754814289,-0.343984735,-0.135289936
179,100,20,0,0,0,3,Northern Irish,2,2,-0.331834277,0.575972675,0,-0.343176179,0.593360274,-1.078945823,-0.736416333,-0.682311858,1.16036388,0.659596953
180,100,84,0,1,1,3,British,0,NA,-0.748194041,0.575972675,0,1.943821389,0.593360274,1.600754221,1.135758555,-0.682311858,0.8063995,0.659596953
181,100,64,1,0,0,3,Welsh,2,3,0.20348542,0.575972675,0,-0.897599832,-1.550463242,0.304125167,0.127664385,-0.073030321,1.425837165,-0.135289936
182,100,NA,8,0,0,3,English,2,2,-1.402473671,NA,NA,0.349853387,1.170543529,-0.992503886,NA,NA,-0.167002545,-0.930176824
183,100,56,6,0,0,3,Welsh,2,3,-0.748194041,0.575972675,0,0.557762257,1.170543529,-0.733178076,-0.59240288,NA,0.98338169,0.262153509
184,100,NA,0,0,0,3,English,2,1,-0.093914411,-0.765181922,1.879414342,-0.135267309,-0.643460985,-0.04164258,0.127664385,NA,-0.874931305,-0.930176824
185,100,NA,2,0,0,3,British,2,5,0.084525487,NA,NA,1.181488867,0.675815025,0.909218726,-0.016349068,-0.073030321,0.894890595,0.659596953
186,100,62,3,1,1,3,English,0,NA,0.20348542,0.575972675,0,-0.204570266,0.263541272,-0.733178076,0.703718197,-0.682311858,-2.290788825,-0.135289936
187,100,NA,5,0,0,3,English,0,3,-1.402473671,0.575972675,0,-0.412479136,-0.231187232,-0.473852265,-0.59240288,-0.682311858,-0.343984735,1.057040397
188,100,65,7,1,1,3,English,2,2,0.025045521,0.575972675,0,2.498245042,0.181086521,3.243151022,-0.160362521,-0.682311858,0.717908405,0.659596953
189,100,67,3,1,1,3,British,2,4,-0.27235431,0.575972675,0,-1.036205745,-0.313641983,-0.646736139,-0.160362521,-0.073030321,0.540926215,-0.53273338
190,100,NA,6,0,0,3,English,0,5,0.381925319,0.575972675,0,0.69636817,1.088088778,-0.473852265,1.279772008,NA,-1.228895685,-0.930176824
191,100,55,4,0,0,3,English,2,3,-0.569754142,-2.843113354,4.791303951,-1.729235312,-1.880282245,-0.646736139,-2.176550862,-0.682311858,0.717908405,0.262153509
192,100,46,10,0,0,3,European,0,3,-0.748194041,0.575972675,0,0.211247474,1.005634028,-0.992503886,0.271677838,NA,0.894890595,-0.930176824
193,100,NA,2,0,0,3,English,0,1,NA,0.146589011,0.601712746,-0.065964353,0.840724526,-1.16538776,0.415691291,0.536251216,-0.25549364,-0.135289936
194,100,68,4,1,1,3,British,0,3,NA,NA,NA,0.973579997,0.758269776,0.563450978,-0.160362521,-0.073030321,0.09847074,1.057040397
195,100,56,9,0,0,3,English,2,3,-0.153394378,-0.794261747,1.920165081,0.003338604,0.840724526,-0.906061949,0.415691291,-0.682311858,-0.25549364,-2.519950601
196,100,57,0,0,0,3,British,2,NA,-0.034434445,-0.245569836,1.151260848,-0.551085049,0.181086521,-1.078945823,0.991745102,1.145532752,-0.9634224,-1.725063713
197,100,52,6,0,0,3,English,0,2,-1.164553805,-0.617229052,1.672081983,-0.273873223,0.593360274,-1.16538776,-1.024443239,NA,-1.582860065,-0.53273338
198,100,52,4,0,0,3,English,2,3,-1.402473671,-0.689883404,1.773895473,1.597306606,-0.066277731,2.378731653,0.415691291,-0.682311858,-0.60945802,-0.53273338
199,100,50,4,0,0,3,English,2,NA,2.106844343,0.575972675,0,-1.105508702,-1.055734739,-0.214526454,0.271677838,NA,-0.697949115,0.659596953
200,100,36,7,1,1,3,British,2,3,NA,0.4317872,0.202052955,0.003338604,-0.066277731,0.390567104,-0.448389427,-0.682311858,1.071872785,0.659596953
201,100,NA,9,0,0,3,Scottish,2,4,-0.093914411,0.575972675,0,0.28055043,0.510905524,-0.387410328,0.415691291,2.364095826,0.98338169,0.659596953
202,100,NA,0,0,0,3,English,0,3,0.025045521,0.161597389,0.580680897,1.042882953,1.170543529,0.390567104,0.847731649,NA,-1.228895685,-1.725063713
203,100,60,4,0,0,3,English,0,2,-0.629234108,0.575972675,0,2.221033216,0.923179277,1.600754221,1.711812367,NA,-0.25549364,-0.135289936
204,100,NA,3,0,0,3,English,2,3,-0.034434445,-0.714385776,1.808231642,0.90427704,0.593360274,0.822776789,-0.448389427,-0.682311858,1.602819355,1.057040397
205,100,59,1,1,1,3,English,2,1,-0.391314243,0.575972675,0,-0.343176179,0.181086521,-0.819620013,-0.016349068,-0.682311858,-1.582860065,-0.53273338
206,100,57,7,0,0,3,English,0,2,-0.093914411,0.575972675,0,0.28055043,0.923179277,-0.300968391,-2.176550862,NA,-0.78644021,-1.327620268
207,100,NA,6,0,0,3,English,0,1,-1.402473671,-2.155374255,3.827547253,0.072641561,1.088088778,-1.251829697,1.567798914,NA,-1.405877875,0.262153509
208,100,73,6,0,0,3,European,2,2,1.928404444,0.575972675,0,-0.065964353,-1.303098991,1.082102599,-2.176550862,0.536251216,1.86829264,1.057040397
209,100,63,1,0,0,3,English,2,3,-0.034434445,0.575972675,0,-0.966902789,-1.385553741,0.390567104,-0.736416333,-0.682311858,0.894890595,1.057040397
210,100,66,3,0,0,3,English,0,1,-1.283513738,-0.11441208,0.967464163,0.141944517,0.428450773,-0.473852265,-1.024443239,NA,-0.697949115,-0.53273338
211,100,50,3,0,0,3,English,2,3,0.738805117,0.575972675,0,-1.244114615,-1.385553741,0.21768323,-0.160362521,-0.073030321,1.16036388,1.057040397
212,100,64,0,1,1,3,English,2,2,-0.748194041,0.575972675,0,0.211247474,1.170543529,-1.16538776,0.415691291,-0.682311858,0.62941731,0.659596953
213,100,65,0,1,1,3,Irish,0,3,-0.331834277,0.019692495,0.779537982,-2.283658965,-2.952194004,-0.300968391,0.991745102,NA,-0.874931305,-0.135289936
214,100,67,2,1,1,3,Cornish,0,5,-0.629234108,0.575972675,0,0.973579997,0.428450773,0.909218726,-0.160362521,NA,-1.49436897,-2.122507157
215,100,NA,2,1,1,4,Irish,2,3,0.144005454,-0.559696302,1.591459007,-1.382720528,-2.292555998,0.995660663,-1.168456692,-0.682311858,0.717908405,0.659596953
216,100,35,4,1,1,3,European,2,2,-0.569754142,-0.212737986,1.105252244,1.943821389,0.758269776,1.427870347,-0.016349068,-0.682311858,0.98338169,1.057040397
217,100,64,2,0,0,3,English,0,2,-0.331834277,0.575972675,0,0.765671127,-0.478551484,1.600754221,-1.168456692,-0.073030321,0.62941731,-0.53273338
218,100,NA,14,0,0,3,European,0,5,-0.867153974,0.575972675,0,0.557762257,0.840724526,-0.387410328,-0.304375974,1.754814289,-1.405877875,-0.135289936
219,100,61,4,0,0,3,British,0,2,1.036204949,0.411039829,0.231127088,-0.135267309,-0.643460985,0.304125167,-0.304375974,-0.073030321,0.363944025,0.659596953
220,100,66,20,0,0,2,,3,4,-0.331834277,0.284143313,0.408952323,0.69636817,1.170543529,-0.560294202,NA,-0.073030321,0.540926215,-1.725063713
221,100,NA,2,0,0,3,Scottish,2,3,NA,0.575972675,0,-0.758993919,-0.231187232,-0.906061949,-0.016349068,0.536251216,0.8063995,0.659596953
222,100,63,7,0,0,3,British,2,3,NA,-4.644460237,7.315604411,1.250791823,0.510905524,0.822776789,1.999839273,-0.073030321,NA,1.057040397
223,100,NA,2,0,0,3,Scottish,0,3,NA,NA,NA,0.141944517,1.170543529,-1.251829697,NA,-0.073030321,-0.343984735,NA
224,100,NA,7,0,0,3,British,2,5,1.393084747,NA,NA,0.141944517,0.09863177,0.390567104,-0.736416333,-0.073030321,-1.49436897,-1.725063713
225,100,NA,4,0,0,3,British,0,2,-0.450794209,-0.459358647,1.450851781,-0.620388006,-0.313641983,-0.646736139,-0.016349068,-0.682311858,-1.228895685,-1.725063713
226,100,60,0,1,1,3,English,0,2,-1.045593873,0.575972675,0,1.32009478,0.675815025,1.082102599,1.423785461,NA,0.540926215,-0.135289936
227,100,65,12,0,0,3,English,0,1,-1.224033772,0.575972675,0,0.141944517,1.005634028,-1.078945823,-0.304375974,-0.682311858,0.27545293,0.262153509
228,100,NA,7,0,0,3,English,2,NA,0.738805117,0.575972675,0,-0.065964353,-0.066277731,-0.214526454,1.423785461,-0.073030321,-1.14040459,-1.725063713
229,100,67,2,1,1,3,English,0,5,0.798285083,0.575972675,0,0.627065214,-0.561006235,1.687196158,1.279772008,NA,-0.167002545,0.659596953
230,100,60,1,1,1,3,Irish,2,2,-0.629234108,0.016088466,0.784588455,-0.689690962,-0.066277731,-0.992503886,0.559704744,-0.682311858,-0.25549364,0.659596953
231,100,66,4,1,1,3,British,2,4,0.262965386,0.575972675,0,1.874518433,0.840724526,1.773638095,0.991745102,-0.073030321,NA,1.057040397
232,100,61,5,0,0,3,English,0,4,0.619845184,0.575972675,0,1.52800365,0.675815025,1.514312284,0.847731649,-0.682311858,0.27545293,-0.135289936
233,100,57,3,0,0,3,English,2,1,-0.034434445,-2.146608642,3.815263644,-1.729235312,-1.055734739,-1.078945823,0.847731649,NA,-0.9634224,-0.53273338
234,100,58,6,1,1,3,English,0,4,0.322445353,0.575972675,0,0.557762257,-0.313641983,1.168544536,0.415691291,-0.682311858,0.8063995,0.659596953
235,100,63,0,1,1,3,English,5,1,-0.450794209,0.575972675,0,-1.244114615,-0.231187232,-1.511155508,0.271677838,-0.682311858,0.98338169,0.659596953
236,100,NA,6,0,0,3,British,0,3,-0.92663394,0.575972675,0,0.141944517,-0.231187232,0.736334852,-0.160362521,3.582658899,-1.405877875,-1.327620268
237,100,Conwy,8,0,0,3,British,0,3,-0.331834277,0.428328788,0.206899368,0.557762257,0.181086521,0.304125167,0.271677838,-0.073030321,0.27545293,-0.135289936
238,100,NA,2,1,1,3,English,2,3,-0.807674007,0.575972675,0,0.627065214,0.428450773,0.477009041,0.991745102,NA,NA,0.659596953
239,100,South Glamorgan,3,1,1,3,English,2,3,0.084525487,0.575972675,0,-0.065964353,0.01617702,0.21768323,0.415691291,1.145532752,0.540926215,0.659596953
240,100,NA,2,1,1,3,British,2,3,0.500885252,-0.656341092,1.726891272,0.627065214,0.675815025,0.21768323,1.423785461,-0.073030321,1.248854975,1.057040397
241,100,28,4,1,1,3,European,0,4,-0.331834277,0.575972675,0,-0.481782092,-0.973279988,0.736334852,-1.024443239,NA,0.27545293,0.262153509
242,100,59,3,1,1,3,English,0,3,-0.688714075,0.575972675,0,0.141944517,-0.808370487,1.34142841,1.279772008,-0.682311858,0.540926215,-0.930176824
243,100,57,NA,0,0,3,British,0,0,0.500885252,-0.799860671,1.92801108,0.072641561,-0.478551484,0.390567104,1.999839273,-0.682311858,-1.228895685,-0.930176824
244,100,66,2,0,0,3,Welsh,2,3,-0.867153974,0.144454048,0.604704556,0.072641561,0.09863177,0.304125167,0.847731649,0.536251216,-0.167002545,-0.53273338
245,100,61,3,0,0,3,English,2,NA,-0.27235431,0.575972675,0,-0.065964353,0.758269776,-1.078945823,0.703718197,-0.682311858,-1.31738678,-0.53273338
246,100,61,5,0,0,3,English,0,2,NA,-0.282794652,1.203425493,0.834974083,0.428450773,0.390567104,-0.59240288,NA,-1.051913495,-0.930176824
247,100,64,9,0,0,3,English,0,3,-0.688714075,0.575972675,0,0.834974083,1.170543529,0.131241293,0.127664385,-0.682311858,0.186961835,0.262153509
248,100,67,2,1,1,3,NA,2,4,-0.153394378,0.575972675,0,-0.135267309,-0.478551484,0.822776789,-0.160362521,-0.682311858,0.8063995,0.659596953
249,100,NA,3,1,1,3,Scottish,0,3,NA,0.575972675,0,0.003338604,0.593360274,-0.300968391,NA,0.536251216,1.071872785,-0.135289936
250,100,53,5,1,1,3,Scottish,2,3,-0.391314243,0.575972675,0,0.973579997,0.263541272,0.909218726,-0.59240288,-0.682311858,1.071872785,1.057040397
251,100,63,1,0,0,3,English,1,5,0.738805117,0.575972675,0,-0.204570266,-1.303098991,0.909218726,0.991745102,-0.073030321,-1.14040459,0.659596953
252,100,55,2,0,0,3,English,0,2,-0.391314243,0.575972675,0,0.072641561,0.345996022,-0.473852265,0.991745102,2.973377363,NA,0.659596953
253,100,NA,0,1,1,3,British,2,5,0.262965386,0.575972675,0,-1.244114615,-0.725915736,-0.992503886,0.271677838,-0.682311858,0.62941731,1.057040397
254,100,NA,6,0,0,3,British,0,3,0.144005454,0.575972675,0,0.557762257,0.758269776,-0.300968391,-0.160362521,0.536251216,0.717908405,1.057040397
255,100,72,6,0,0,3,Cornish,2,3,-0.688714075,NA,NA,0.557762257,0.758269776,0.21768323,-0.304375974,NA,NA,1.057040397
256,100,NA,10,0,0,3,English,5,1,0.976724982,-4.038262016,6.466114254,0.349853387,0.923179277,-0.733178076,-0.160362521,NA,0.09847074,1.057040397
257,100,78,7,0,0,3,Welsh,0,3,-0.748194041,0.326530235,0.349553809,-0.273873223,0.758269776,-0.819620013,-0.880429786,-0.073030321,0.45243512,-0.135289936
258,100,45,5,1,1,3,English,2,1,-1.283513738,0.575972675,0,0.28055043,-0.396096733,0.563450978,0.847731649,NA,-0.343984735,0.262153509
259,100,NA,20,0,0,3,British,0,5,0.20348542,0.280684901,0.413798736,-0.204570266,-0.396096733,0.304125167,-0.016349068,NA,-0.25549364,-0.135289936
260,100,76,2,1,1,3,English,0,2,-0.331834277,0.575972675,0,-0.065964353,-0.478551484,0.21768323,0.271677838,-0.682311858,0.09847074,0.659596953
261,100,NA,11,1,1,3,English,0,NA,0.20348542,0.575972675,0,0.90427704,0.263541272,1.168544536,1.85582582,-0.073030321,-1.405877875,-0.135289936
262,100,56,3,1,1,3,English,2,1,-0.510274176,0.575972675,0,-0.828296875,0.09863177,-1.338271634,-0.016349068,-0.682311858,-0.343984735,-1.327620268
263,100,65,5,0,0,3,Irish,2,2,-1.342993704,0.575972675,0,0.973579997,0.09863177,0.909218726,-1.456483598,-0.682311858,0.363944025,-0.53273338
264,100,51,19,0,0,3,British,2,4,-0.212874344,-0.58346879,1.624772358,0.69636817,-0.066277731,0.909218726,0.559704744,-0.073030321,1.779801545,0.262153509
265,100,54,4,1,1,3,English,2,1,-1.164553805,0.575972675,0,0.003338604,0.510905524,-0.733178076,0.415691291,-0.682311858,0.540926215,1.057040397
266,100,NA,9,0,0,3,English,2,3,1.452564713,0.297828243,0.389775076,-0.966902789,-1.055734739,0.21768323,0.271677838,-0.682311858,1.33734607,1.057040397
267,100,NA,0,0,0,3,British,0,3,-0.153394378,-2.232031871,3.934970679,-1.452023485,-1.055734739,-0.387410328,-0.880429786,NA,-1.14040459,-0.930176824
268,100,NA,0,0,0,3,Welsh,2,2,-0.034434445,0.575972675,0,-0.065964353,0.09863177,-0.04164258,-1.456483598,NA,-1.228895685,-0.930176824
269,100,69,5,0,0,3,Scottish,0,NA,-1.045593873,0.575972675,0,-1.174811659,-0.725915736,-0.906061949,0.415691291,-0.073030321,-1.759842255,1.057040397
270,100,NA,7,0,0,3,English,2,4,2.344764208,NA,NA,-3.115294444,-2.704829752,-0.387410328,1.135758555,0.536251216,2.22225702,-0.135289936
271,100,59,20,0,0,3,English,2,5,-0.986113906,0.575972675,0,0.90427704,1.170543529,0.21768323,0.703718197,NA,-0.25549364,0.262153509
272,100,63,11,0,0,3,English,0,3,-0.27235431,0.280539283,0.414002796,-0.135267309,-0.396096733,1.082102599,-0.016349068,-0.073030321,-1.405877875,-1.725063713
273,100,63,2,0,0,3,English,5,5,-0.27235431,-0.543795744,1.56917691,0.90427704,-0.725915736,1.860080032,-2.176550862,NA,-0.78644021,-0.930176824
274,100,NA,3,0,0,3,English,0,2,-0.867153974,0.575972675,0,0.557762257,-0.313641983,0.822776789,0.271677838,NA,-0.874931305,-1.725063713
275,100,NA,4,1,1,3,British,0,NA,-0.391314243,0.575972675,0,0.419156344,-0.066277731,0.390567104,1.423785461,2.364095826,-0.43247583,-0.53273338
276,100,60,6,0,0,3,English,0,2,0.144005454,NA,NA,-0.551085049,0.345996022,-1.251829697,-0.016349068,NA,-1.67135116,1.057040397
277,100,57,5,0,0,3,Welsh,0,3,-0.093914411,0.575972675,0,-0.828296875,-1.138189489,0.649892915,-1.024443239,-0.073030321,1.071872785,0.262153509
278,100,53,8,0,0,3,English,0,NA,-0.212874344,-0.121555188,0.97747409,-0.551085049,0.345996022,-1.251829697,0.127664385,-0.682311858,-2.113806635,-3.314837489
279,100,NA,6,0,0,3,British,2,1,-0.629234108,0.575972675,0,0.973579997,1.005634028,-0.04164258,-1.312470145,-0.682311858,1.071872785,1.057040397
280,100,NA,1,0,0,3,English,2,2,-0.331834277,0.280539283,0.414002796,-0.897599832,-0.643460985,-0.646736139,NA,NA,-1.14040459,-1.725063713
281,100,60,13,0,0,3,Irish,2,4,-0.034434445,0.575972675,0,-0.273873223,0.675815025,-0.733178076,0.847731649,-0.073030321,0.540926215,1.057040397
282,100,NA,7,0,0,3,English,0,2,-1.164553805,-1.029632739,2.25,0.90427704,0.181086521,1.082102599,-0.016349068,-0.682311858,-1.228895685,-1.725063713
283,100,58,11,0,0,3,English,0,4,-0.629234108,NA,NA,0.419156344,1.005634028,-0.214526454,-0.160362521,-0.682311858,-0.343984735,0.659596953
284,100,69,8,0,0,3,English,0,4,-1.402473671,0.146589011,0.601712746,0.072641561,0.09863177,0.131241293,0.127664385,NA,-1.67135116,-0.930176824
285,100,63,5,1,1,3,NA,0,4,-0.92663394,0.19602969,0.532429518,0.627065214,-0.643460985,1.773638095,1.711812367,-0.682311858,-0.43247583,-0.135289936
286,100,NA,3,0,0,3,English,2,4,NA,-2.635238154,4.5,-1.313417572,-0.643460985,-0.646736139,-1.888523957,-0.682311858,-0.167002545,-0.53273338
287,100,71,2,1,1,3,English,0,1,-1.164553805,0.575972675,0,0.349853387,0.181086521,0.044799357,-0.160362521,-0.073030321,0.540926215,0.262153509
288,100,63,2,0,0,3,English,2,2,-0.212874344,0.457030781,0.166678101,-2.006447138,-1.385553741,-1.251829697,NA,0.536251216,1.425837165,1.057040397
289,100,69,2,0,0,3,Scottish,0,NA,-0.688714075,0.575972675,0,-0.689690962,-0.890825237,-0.128084517,1.423785461,0.536251216,0.45243512,1.057040397
290,100,60,1,0,0,3,British,0,3,1.452564713,0.575972675,0,-1.659932355,-2.53992025,0.909218726,1.85582582,2.364095826,1.425837165,0.659596953
291,100,55,6,0,0,3,Irish,0,1,-0.629234108,-1.703370299,3.194135773,0.349853387,-1.550463242,1.600754221,0.271677838,0.536251216,0.8063995,0.262153509
292,100,18,1,1,1,3,English,2,2,0.917245016,0.575972675,0,0.4884593,1.088088778,-0.214526454,0.415691291,NA,NA,0.659596953
293,100,NA,4,0,0,4,NA,0,1,0.025045521,0.575972675,0,0.003338604,0.923179277,-1.16538776,-1.168456692,NA,0.27545293,NA
295,100,60,NA,NA,NA,NA,,0,1,-0.153394378,-1.029632739,2.25,0.072641561,0.675815025,-0.819620013,-0.016349068,-0.682311858,-0.874931305,-0.53273338
296,100,NA,5,0,0,3,Welsh,2,5,-0.212874344,0.575972675,0,-0.343176179,0.840724526,-1.511155508,1.135758555,-0.073030321,1.425837165,1.057040397
297,100,54,4,1,1,3,Welsh,2,3,-1.402473671,0.575972675,0,-0.689690962,-0.973279988,0.304125167,-1.456483598,-0.682311858,0.27545293,0.659596953
298,100,NA,5,1,1,3,English,2,2,1.095684915,NA,NA,0.28055043,-1.303098991,1.514312284,NA,0.536251216,0.363944025,0.659596953
299,100,NA,2,1,1,3,English,0,1,2.820603938,0.575972675,0,-0.065964353,1.170543529,-1.511155508,0.271677838,NA,-1.31738678,0.262153509
300,100,NA,3,1,1,3,English,0,3,NA,NA,NA,0.834974083,0.675815025,0.304125167,1.711812367,-0.073030321,-0.343984735,-0.53273338
301,100,NA,3,0,0,3,English,0,3,NA,0.575972675,0,-0.897599832,-0.561006235,0.131241293,0.847731649,-0.682311858,0.363944025,0.659596953
302,100,NA,1,1,1,3,English,0,NA,-0.034434445,-5.846448982,9,-2.075750095,-1.303098991,-1.424713571,-2.464577768,-0.073030321,NA,-1.725063713
303,100,NA,0,0,0,3,Scottish,0,3,0.144005454,NA,NA,0.141944517,-0.478551484,0.995660663,-2.032537409,1.754814289,1.248854975,1.057040397
304,100,59,5,0,0,3,Welsh,2,3,-0.153394378,0.575972675,0,0.211247474,1.088088778,-1.078945823,-1.168456692,-0.682311858,-0.167002545,0.659596953
305,100,NA,4,0,0,3,English,5,3,-0.212874344,0.575972675,0,0.141944517,1.170543529,-1.251829697,1.423785461,2.364095826,-0.25549364,0.262153509
306,100,73,2,1,1,3,English,0,1,0.262965386,0.575972675,0,-1.036205745,-2.045191746,0.477009041,1.279772008,-0.682311858,-0.697949115,-0.135289936
307,100,74,6,0,0,3,NA,2,2,-0.807674007,0.575972675,0,-0.135267309,1.005634028,-1.424713571,-0.880429786,-0.682311858,-0.697949115,-0.930176824
308,100,65,4,0,0,3,English,2,4,-0.510274176,-0.846707324,1.993659195,0.419156344,0.593360274,0.736334852,-0.304375974,2.364095826,-0.07851145,0.659596953
309,100,58,3,0,0,3,English,0,5,-0.450794209,0.430624816,0.203681851,-0.412479136,-0.725915736,0.390567104,0.703718197,-0.682311858,-0.167002545,1.057040397
310,100,NA,5,1,1,3,European,2,3,-0.034434445,0.575972675,0,0.557762257,0.263541272,1.254986473,0.127664385,2.364095826,1.51432826,1.057040397
311,100,43,6,0,0,3,English,3,5,0.20348542,0.575972675,0,0.834974083,0.758269776,0.044799357,0.703718197,-0.073030321,-0.343984735,-1.327620268
312,100,68,3,1,1,3,English,0,1,-0.807674007,0.575972675,0,0.557762257,-0.561006235,1.600754221,0.127664385,NA,-1.31738678,-0.135289936
313,100,70,4,1,1,3,Welsh,2,4,0.738805117,NA,NA,1.735912519,0.675815025,1.600754221,0.847731649,2.973377363,1.51432826,0.262153509
314,100,63,5,0,0,3,British,2,2,-0.450794209,-0.488892209,1.492238359,0.765671127,0.593360274,0.822776789,0.991745102,NA,1.51432826,0.659596953
315,100,62,5,0,0,3,Scottish,2,2,0.262965386,0.575972675,0,1.042882953,-0.066277731,1.168544536,-0.160362521,NA,0.45243512,1.057040397
316,100,47,3,0,0,3,British,2,1,-0.748194041,0.575972675,0,0.419156344,0.428450773,-0.128084517,-0.448389427,-0.682311858,-0.9634224,0.262153509
317,100,NA,6,0,0,3,English,2,5,-0.92663394,0.575972675,0,0.973579997,1.005634028,0.131241293,0.271677838,-0.682311858,-1.49436897,-1.725063713
318,100,42,4,1,1,3,English,2,3,1.274124814,-1.029632739,2.25,-1.313417572,-0.973279988,-0.300968391,-0.59240288,-0.073030321,0.09847074,0.262153509
